"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"31282","GRB7",3,1301,0.0402873205808418,0.965,4.43316197395325
"31283","RGS3",3,756,-0.0233638374556429,0.233,3.92277693748474
"31284","SDCBP",3,712,0.021762834118678,0.745,5.03786683082581
"2863","STAMBP",2,137,-0.015991467176387,0.414,4.66824102401733
"2864","IPCEF1",2,25,-0.188561808316413,0.203,3.9746949672699
"114","PTPRK",1,0,NA,1,4.63693189620972
"2865","CPA4",2,6,-0.577350269189626,0.153,4.57723903656006
"31285","MYO16",3,185,-0.115512094171832,0.029,4.34509706497192
"31286","AREG",3,776,0.028564988223954,0.829,4.32082200050354
"31287","AIP",3,949,-0.0339948979844077,0.097,4.43051314353943
"2866","AACS",2,70,0.0330119546451076,0.593,4.00334405899048
"2867","EIF2B1",2,26,0,0.523,4.34816002845764
"31288","ABCF1",3,380,0.0186862783668241,0.67,3.75803303718567
"2868","EIF2B4",2,27,-0.264638753839399,0.055,4.31259703636169
"2869","EIF2B3",2,25,-0.100790526135794,0.278,4.30657601356506
"2870","EIF2B2",2,28,-0.055149145156532,0.381,3.96162700653076
"2871","EIF2B5",2,25,-0.0377964473009227,0.435,4.32613611221313
"4176","PNRC2",4,863,0.00950140552507364,0.621,4.16949415206909
"2872","SS18",2,30,-0.115090217105296,0.238,4.40737509727478
"2873","ESS2",2,42,0.0976713492612943,0.764,4.39287900924683
"31289","CDC123",3,297,0.000345678418544322,0.506,3.65335583686829
"31290","BMP6",3,443,-0.0703790736373051,0.04,4.3197500705719
"31291","DNPH1",3,411,-0.0785639841939557,0.023,4.89483404159546
"31292","KHK",3,333,-0.0318069075145124,0.248,4.5437068939209
"4177","FPGT",4,415,0.000602951531649848,0.51,5.07606601715088
"31293","PDCD4",3,903,-0.00741374717777851,0.367,4.38442897796631
"2874","PTBP2",2,64,-0.123636746048838,0.132,3.41852498054504
"2875","EIF4EBP3",2,29,-0.357330000229535,0.013,3.63584208488464
"2876","MCEE",2,32,-0.313023754638114,0.013,3.94056105613708
"31294","EIF4EBP2",3,780,-0.0105825043863336,0.335,4.35255599021912
"2877","FMR1",2,69,-0.138497601703962,0.107,3.38192200660706
"2878","MKNK2",2,66,-0.0725211969656045,0.259,4.60832595825195
"31295","EIF4ENIF1",3,446,0.00415175698127258,0.525,4.2130880355835
"2879","FAM103A1",2,69,-0.0528209127699858,0.311,3.40463709831238
"2880","EIF4E2",2,92,-0.0536609381218536,0.266,3.84337091445923
"2881","GGA1",2,98,0.0141256652830016,0.542,4.03207111358643
"31296","ABCE1",3,1045,0.00407299339034236,0.58,4.53492498397827
"4178","SLPI",4,1207,-0.0279441137027965,0.116,4.52797794342041
"31297","DHRS7B",3,840,0.0123958130975699,0.68,3.88877010345459
"31298","RBPMS2",3,475,0.0312889320079967,0.81,4.22217392921448
"2882","CELF1",2,12,-0.0371134809512603,0.504,3.79814505577087
"31299","TNPO2",3,475,-0.00225280310457576,0.486,4.1960780620575
"2883","TNFSF13",2,62,-0.103052222474379,0.222,4.53042888641357
"31300","MON2",3,764,-0.00909416943891059,0.37,4.03351402282715
"2884","INPP4A",2,95,-0.0443855148493621,0.273,4.54822182655334
"2885","VAC14",2,35,-0.0201850365754771,0.47,4.35849404335022
"31301","SCIN",3,462,0.0145469473066947,0.6,3.77587699890137
"31302","FIG4",3,141,-0.0133793786597919,0.399,4.78033304214478
"31303","ANKLE2",3,212,-0.0178181674575308,0.388,3.67470908164978
"31304","LEMD3",3,1542,-0.00121130328207776,0.513,4.60467600822449
"4179","SOGA1",4,795,-0.0480810121096257,0.041,5.22888708114624
"4180","MTCL1",4,795,-0.0477544857115977,0.038,4.81362700462341
"4181","FUCA1",4,795,-0.0486475697568252,0.037,5.20712780952454
"4182","MAP2",4,795,-0.0452747441209033,0.045,5.20103406906128
"4183","MARK1",4,795,-0.0458225378565986,0.043,5.20278692245483
"31305","SDHAF2",3,720,0.00885732665422671,0.618,3.89300203323364
"2886","FABP5",2,60,-0.0706210792897882,0.279,4.4994170665741
"2887","PLS3",2,36,-0.164268460101527,0.133,4.51053786277771
"31306","FKBP2",3,350,-0.065657067004512,0.064,3.77213406562805
"31307","ARPP19",3,1156,0.061308540981078,0.992,4.42350697517395
"31308","LAMP2",3,256,0.0419437076704269,0.719,3.61971807479858
"31309","IVL",3,1287,0.036156004323363,0.943,4.45613098144531
"2888","MPG",2,42,-0.0266119378336576,0.433,4.48252105712891
"31310","SLC11A2",3,644,-0.071375581323261,0.014,3.88153314590454
"31311","HIF1AN",3,933,-0.0170750921814095,0.24,4.36786699295044
"31312","BHLHE40",3,1348,0.00252273741142322,0.537,4.50561499595642
"31313","ARNT2",3,685,-0.0683990513945242,0.008,3.88579106330872
"31314","AGAP2",3,1393,0.0476793560722503,0.984,4.45620799064636
"31315","LDAH",3,269,-0.0288297487441405,0.269,4.44661688804626
"31316","SH2B3",3,1107,0.016453048290728,0.76,4.40782809257507
"2889","POLG2",2,25,-0.10215078369105,0.295,4.25345897674561
"31317","EARS2",3,444,0.0499683169417745,0.886,4.46148896217346
"31318","LARS2",3,422,0.0429136295677272,0.863,4.22120189666748
"4184","DUS2",4,1818,0.0150994683745703,0.79,4.83967018127441
"31319","DALRD3",3,761,-0.00880756340718925,0.405,3.94051599502563
"31320","RARS2",3,783,-0.00165350479122262,0.5,4.37663912773132
"2890","CARS2",2,20,-0.149792099692186,0.319,4.90712404251099
"31321","PGAP3",3,540,0.0285351843114957,0.791,4.54705405235291
"115","USP45",1,0,NA,1,4.59945106506348
"31322","CDK20",3,658,-0.0038550177301556,0.444,4.36116099357605
"31323","GTF2H2C",3,621,0.0100053721525225,0.632,3.8494758605957
"31324","GRB14",3,1268,0.0196438080469923,0.792,4.44582200050354
"31325","LIMS1",3,1125,0.0454760969149222,0.964,4.00427079200745
"31326","PCK2",3,1293,0.0515849170907052,0.986,4.4630401134491
"116","BIVM",1,0,NA,1,4.7822699546814
"2891","RALGAPB",2,20,-0.282940632751908,0.105,3.88137292861938
"2892","RALGAPA2",2,20,-0.282940632751908,0.105,4.32419085502625
"2893","NCOA7",2,14,-0.029074190231479,0.502,4.3625271320343
"31327","ABCA3",3,705,-0.0248052222940847,0.201,3.89724898338318
"31328","PRDM15",3,777,-0.0118732196506154,0.355,4.31690883636475
"31329","LCOR",3,730,-0.00375644931445514,0.435,3.88710904121399
"31330","GREB1",3,705,-0.0322975846593629,0.146,4.28450894355774
"31331","HMBS",3,12,-0.533396460910442,0.016,4.97515106201172
"31332","N6AMT1",3,417,-0.00659982312067217,0.443,3.73353815078735
"2894","ETFRF1",2,82,0.010976425998969,0.589,4.91259908676147
"2895","ETFB",2,29,-0.202610224618277,0.13,4.23334503173828
"31333","ETFDH",3,108,-0.0718959801401248,0.235,4.21764898300171
"4185","ALAD",4,1846,-0.0243019458352897,0.099,4.82854700088501
"31334","ERF",3,974,0.0439549344786416,0.949,3.95938181877136
"4186","EVI2B",4,88,-0.178778036077435,0.015,4.85110902786255
"510","EVI2A",5,88,-0.170159921110285,0.024,4.90861082077026
"31335","CD53",3,88,-0.17442448025497,0.021,5.57736301422119
"31336","HPX",3,344,-0.107538221067039,0.005,4.4373140335083
"31337","ABCC3",3,248,0.0818040343239359,0.962,4.76018810272217
"511","EXTL3",5,44,-0.235550724395434,0.026,4.91474223136902
"31338","GJC1",3,44,-0.229223070431203,0.035,4.10432004928589
"61","EXTL1",6,44,-0.249096491442698,0.022,4.96712279319763
"4187","CD6",4,162,-0.0739349025711151,0.13,4.92690706253052
"31339","EPOP",3,245,0.043080492114837,0.792,4.40615296363831
"2896","PROCR",2,75,-0.157105749299758,0.067,4.47255992889404
"31340","SERPINA5",3,747,-0.008202462597314,0.409,3.91024994850159
"31341","SERPINE2",3,840,-0.0149929581886411,0.326,4.41456317901611
"31342","PLAT",3,1113,-0.0402174731620358,0.053,4.58929586410522
"31343","SDK2",3,444,-0.0249008441640426,0.277,3.78198099136353
"31344","ABCD2",3,62,-0.101671375015116,0.152,4.01201486587524
"31345","ABCD3",3,73,-0.132639317252846,0.08,4.76524305343628
"31346","PEX3",3,447,-0.0432922602974699,0.098,3.86218404769897
"2897","AGPS",2,31,-0.207032460613953,0.077,4.83839893341064
"31347","PNKP",3,630,-0.0988541769742025,0.002,3.97659707069397
"31348","FABP3",3,622,0.0193283689735387,0.703,4.28517198562622
"4188","LRTOMT",4,1026,-0.0787445651418125,0.001,4.67279481887817
"2898","PPT1",2,20,-0.092147859824173,0.348,4.45308089256287
"2899","CELF2",2,6,-0.115470053837925,0.499,3.91953492164612
"2900","SDHD",2,98,-0.0296338304246004,0.396,4.46203398704529
"31349","NUDT13",3,140,-0.0629257243224796,0.199,4.26825904846191
"31350","VPS41",3,394,-0.0250306718523076,0.274,4.26120901107788
"4189","ACSF3",4,1975,-0.0551917037330989,0.001,3.70025205612183
"31351","OAT",3,871,-0.0186308568585384,0.261,4.51325798034668
"4190","SAMD9",4,1085,-0.0331672243613519,0.08,4.60726308822632
"31352","SLC18B1",3,323,-0.104140085944882,0.012,4.55183792114258
"31353","DMWD",3,277,-0.110904068040201,0.013,4.91472911834717
"31354","MYO1B",3,193,-0.0982806243800642,0.063,4.81998682022095
"31355","MYO1D",3,135,-0.0893007734182356,0.112,4.31832480430603
"31356","MYO1E",3,193,-0.11368281178291,0.035,4.81579804420471
"31357","MYO1G",3,135,-0.0899252543512303,0.109,4.77450489997864
"2901","LIAS",2,17,-0.313112145542575,0.093,3.72248291969299
"2902","MCAT",2,37,-0.231570839323637,0.058,4.44324088096619
"31358","AASDHPPT",3,155,-0.027970772470463,0.341,3.60463094711304
"31359","PAM",3,339,0.0490390815218669,0.866,4.79874205589294
"31360","SGTB",3,31,-0.194648718763629,0.097,5.1782329082489
"2903","SGTA",2,15,-0.325300024316178,0.095,4.46048402786255
"31361","KLRG1",3,1063,-0.00919773039582233,0.352,3.97566485404968
"31362","NCR3LG1",3,284,-0.0311771742960059,0.281,4.86392307281494
"31363","MRC1",3,288,-0.093884760563691,0.028,4.99020218849182
"31364","CD207",3,288,-0.0975008640376135,0.018,4.52117896080017
"31365","MRC2",3,288,-0.118831538719112,0.006,4.9488251209259
"31366","LILRB1",3,657,-0.03166987171723,0.168,4.37445497512817
"31367","LILRB4",3,657,-0.0308587412928339,0.177,3.88252305984497
"31368","LILRA2",3,657,-0.0380396312264581,0.116,4.32063794136047
"31369","LILRA6",3,657,-0.0389939023139829,0.112,3.89781284332275
"31370","NOM1",3,496,-0.0588056388764643,0.062,4.36862802505493
"2904","CARD6",2,18,-0.215686274509804,0.207,4.26722383499146
"2905","MNDA",2,18,-0.254901960784314,0.161,3.82200598716736
"117","USP16",1,0,NA,1,4.59705591201782
"31371","GLYR1",3,392,0.00878677917651866,0.585,4.5399911403656
"31372","RPIA",3,279,-0.0396597852079097,0.22,4.95582008361816
"4191","RBKS",4,2275,-0.0162059450825824,0.175,5.05386900901794
"31373","RUFY3",3,170,-0.105898004556445,0.027,4.69267702102661
"31374","NUS1",3,269,-0.0423938338752667,0.193,3.7344229221344
"31375","SDR42E1",3,133,-0.118203777168499,0.046,3.95430088043213
"31376","TRIM27",3,76,-0.168568420261339,0.045,4.2447772026062
"2906","IDI1",2,42,0.137168987057764,0.834,4.42724704742432
"31377","CP",3,765,-0.0949478556909028,0.000999000999000999,4.46493983268738
"2907","SLC27A2",2,35,-0.20512133223743,0.075,4.56420707702637
"31378","HACL1",3,466,-0.0208479423837755,0.281,4.96854591369629
"31379","ANOS1",3,460,0.0489587612118496,0.9,4.2207350730896
"31380","S100A13",3,502,0.0177385765055271,0.688,3.81130695343018
"31381","ABCD1",3,88,-0.0702147941341443,0.195,4.06822896003723
"31382","TKFC",3,762,0.00196305913419649,0.5,3.91228413581848
"31383","SLA",3,1030,-0.00275938974902152,0.475,4.43698477745056
"31384","ENPP4",3,70,-0.119328798683449,0.087,4.6167938709259
"31385","RGL2",3,886,0.00297074706486101,0.532,3.96196794509888
"118","BRAP",1,0,NA,1,4.63069701194763
"31386","RIN1",3,1079,0.0113715941485392,0.661,4.03461503982544
"31387","RAPGEF5",3,887,-0.017590789934261,0.25,4.35245108604431
"31388","RABL2B",3,348,-0.0126335115849414,0.375,4.86532688140869
"31389","RABL2A",3,556,0.00580717626352176,0.568,4.58536410331726
"31390","TOB1",3,138,-0.110780960286203,0.058,4.08039093017578
"31391","NRBF2",3,192,-0.0541029168539169,0.179,4.75524711608887
"31392","ATG9A",3,256,-0.0676251215539459,0.091,4.39818716049194
"4192","FHIT",4,70,-0.00868487020798843,0.457,4.61637592315674
"31393","PACS2",3,4,-0.707106781186548,0.23,4.3253481388092
"2908","RAB27A",2,19,-0.309057549981844,0.074,4.65411996841431
"2909","RAB27B",2,7,-0.629940788348712,0.068,4.27357006072998
"4193","ARSK",4,486,-0.0969774227679555,0.003,4.52891087532043
"31394","RAB31",3,138,-0.126434259742907,0.031,4.41513180732727
"31395","IBTK",3,1521,0.0143080399591447,0.767,4.65340900421143
"31396","INPP5F",3,317,-0.0110911172579602,0.37,5.00550603866577
"2910","METTL3",2,103,-0.124259781189345,0.076,4.15477299690247
"2911","METTL14",2,103,-0.11066886762176,0.089,4.54688501358032
"2912","TIA1",2,126,-0.0581526699393698,0.236,4.59516000747681
"2913","ESRP2",2,115,0.0809765493643949,0.801,4.07195901870728
"2914","WTAP",2,104,-0.185831196941027,0.011,4.56429100036621
"4194","GAS2L1",4,756,0.0509462424467922,0.954,3.94060707092285
"2915","MBTPS1",2,17,-0.156556072771287,0.271,4.25483679771423
"31397","ZNF526",3,104,-0.115506207872992,0.089,4.77543091773987
"4195","RPE",4,1847,-0.00560306005232639,0.354,4.44870209693909
"31398","INSIG1",3,155,-0.00475334575659281,0.485,4.12674403190613
"31399","INSIG2",3,155,0.00554557004935828,0.538,4.06858420372009
"31400","DKK2",3,475,0.01588221685779,0.667,3.80488586425781
"4196","P2RX1",4,42,-0.2330469240161,0.036,4.77203798294067
"4197","P2RX4",4,42,-0.223234421952264,0.053,4.83507490158081
"4198","P2RX7",4,42,-0.367424413038174,0.000999000999000999,4.34777283668518
"31401","BCORL1",3,578,-0.0684321162011424,0.017,4.36150979995728
"31402","ADPRHL1",3,486,-0.0199701444780336,0.309,3.89124202728271
"31403","PDE12",3,111,-0.118585471549065,0.062,3.94894409179688
"31404","ANGEL1",3,107,-0.108964551020874,0.079,3.57671809196472
"31405","NOCT",3,362,-0.0340771838833089,0.201,4.16747498512268
"31406","NANOS1",3,107,-0.111122264902475,0.074,3.97705388069153
"31407","ANGEL2",3,111,-0.0645104965226913,0.209,3.58592414855957
"31408","CELSR2",3,185,-0.131847137792091,0.021,4.85014414787292
"2916","DSCR3",2,14,-0.0427960492510913,0.487,4.9441990852356
"4199","HEATR5A",4,764,-0.0187881375856217,0.262,4.11180806159973
"4200","ARL16",4,764,-0.0177571750809234,0.263,4.60454678535461
"2917","HEATR5B",2,3,-0.816496580927726,0.305,4.0768449306488
"31409","DDIT4L",3,571,0.0242238583423279,0.753,4.23698306083679
"2918","NAMPT",2,29,-0.213537069570692,0.115,4.43272805213928
"2919","NADK2",2,46,-0.0712872684782636,0.295,3.80464100837708
"31410","BACE1",3,612,0.0295827996495254,0.817,5.10567188262939
"2920","EMC8",2,51,-0.166095693194513,0.085,5.12483096122742
"31411","DRG1",3,289,-0.124161697287736,0.003,4.54111504554749
"4201","CMTR2",4,172,-0.0329651201254698,0.316,4.09783387184143
"512","TRAF4",5,163,-0.101714097303991,0.062,5.02673602104187
"31412","MSLN",3,473,-0.0208062635387827,0.306,3.92369389533997
"31413","SEMA4A",3,103,-0.0215323766881595,0.4,4.70022988319397
"31414","RND2",3,236,0.0360197660650229,0.718,4.81677293777466
"513","WIPI1",5,650,-0.0769380537555642,0.006,4.26011395454407
"2921","LRRFIP2",2,14,-0.261667712083311,0.21,4.60985398292542
"2922","TXNDC16",2,3,-0.816496580927726,0.292,4.72346305847168
"31415","FOXRED2",3,373,-0.0514118943766146,0.114,4.61420202255249
"31416","NAP1L1",3,1169,0.0186140520615263,0.791,4.53284096717834
"2923","GGA2",2,74,-0.0256552614294682,0.402,5.07657980918884
"31417","CHD1",3,249,-0.0448000685145891,0.213,3.81570196151733
"2924","ARIH1",2,142,-0.0919820267086936,0.105,4.68258595466614
"4202","CKMT1B",4,476,0.0387686893113864,0.826,4.445552110672
"2925","CKMT1A",2,14,-0.203519331620353,0.255,4.16010713577271
"2926","RASSF3",2,15,-0.20865621238292,0.276,4.22603416442871
"2927","TNFAIP1",2,17,-0.342997170285018,0.059,3.83990001678467
"4203","NNMT",4,1782,-0.0327716739847453,0.044,4.90298199653625
"31418","MAN1B1",3,24,0.0849371131919587,0.7,4.44274306297302
"31419","GNPTG",3,58,-0.090847006198102,0.189,4.1085147857666
"31420","MLEC",3,64,-0.0324178147963269,0.386,4.52560997009277
"2928","CLUH",2,60,-0.139251497670805,0.132,4.50841617584229
"4204","DZANK1",4,860,-0.05294342922321,0.03,4.11469888687134
"31421","USP13",3,1090,-0.00946919812594737,0.355,4.49458599090576
"2929","NUDT8",2,24,-0.189589897997204,0.152,4.39643812179565
"31422","CAST",3,855,0.0206727024547958,0.762,4.33706307411194
"31423","METTL27",3,655,-0.0628815433667703,0.022,4.40773487091064
"2930","NOP16",2,164,-0.0421139261049414,0.265,4.06938290596008
"2931","VPS39",2,11,-0.246182981958665,0.207,4.8401141166687
"31424","PKIA",3,1128,-0.0216245348856587,0.166,4.50974678993225
"31425","UBXN6",3,368,-0.0649396935200755,0.084,3.92837500572205
"31426","FLT3LG",3,85,-0.124192679059496,0.11,4.52895879745483
"2932","NPTN",2,3,-0.816496580927726,0.344,4.65729689598083
"4205","WDR37",4,4,-0.707106781186548,0.234,3.88179278373718
"31427","POFUT1",3,511,0.0150361339748361,0.657,4.27626299858093
"31428","CLPX",3,436,-0.0765898582596295,0.024,4.56034708023071
"31429","ZNF653",3,536,-0.0302325141859706,0.184,4.98892498016357
"31430","HIVEP2",3,536,-0.0198299286596151,0.281,4.94995903968811
"31431","NRDC",3,435,-0.0188229580670707,0.31,4.92877984046936
"31432","TMBIM4",3,435,-0.044440001590303,0.104,4.49121904373169
"31433","ACAD10",3,51,0.134660065844828,0.829,4.42295694351196
"31434","ADAP1",3,306,-0.0689936876105757,0.07,4.84914803504944
"31435","BRMS1L",3,495,-0.00333334902274451,0.454,3.79858899116516
"31436","TNRC18",3,202,0.0311539489257172,0.693,3.9838809967041
"31437","FXR1",3,275,-0.0512064431236094,0.147,3.8086268901825
"31438","FXR2",3,275,-0.0699541572726904,0.08,4.25047492980957
"2933","WASHC1",2,13,-0.465474668125631,0.03,4.79331398010254
"31439","ATXN7L2",3,407,0.0270329620561503,0.731,3.76954102516174
"31440","KAT7",3,494,-0.0418669167853378,0.129,4.33247113227844
"2934","VPS33A",2,8,-0.566946709513841,0.055,4.08922100067139
"31441","ARL6IP5",3,214,-0.0349739939990589,0.25,4.74775004386902
"2935","LCN2",2,73,-0.11954307279812,0.159,5.06763410568237
"31442","CEACAM1",3,747,0.0440740231637999,0.935,5.0393431186676
"31443","CST9",3,284,0.021053666586242,0.639,3.58999395370483
"31444","RASSF7",3,355,-0.0779861194623181,0.028,4.23823308944702
"31445","DDRGK1",3,414,0.0258113263140342,0.723,4.59400105476379
"31446","CDK5RAP3",3,270,-0.0427988044063804,0.217,4.84046196937561
"31447","NOL12",3,734,-0.073314750020021,0.007,4.35823512077332
"31448","FMNL1",3,1287,0.0678219387139764,0.998,4.03995203971863
"4206","PGGT1B",4,939,-0.0189500255017653,0.254,4.50932908058167
"4207","STAU2",4,850,-0.0243534479005735,0.181,4.48795890808105
"4208","STAU1",4,850,-0.0241657929081889,0.19,4.05954790115356
"2936","CCAR2",2,86,0.00510529778494188,0.508,4.59346008300781
"31449","RPS19BP1",3,1420,0.0640250623457733,0.998,4.5296049118042
"4209","FAM45A",4,842,0.00193676792154417,0.535,4.04530692100525
"4210","C16orf62",4,842,0.00396576288697141,0.554,4.47481298446655
"31450","TULP3",3,901,-0.0221245315953221,0.187,4.08227300643921
"31451","HTATSF1",3,745,-0.00632339604249858,0.41,4.28410196304321
"4211","SQOR",4,963,-0.016293357217636,0.249,4.60763597488403
"31452","SUOX",3,409,-0.0366847128846455,0.163,3.87825512886047
"2937","NFS1",2,88,-0.166158691895547,0.024,4.43117022514343
"4212","FOLR2",4,1795,0.0295381348411489,0.924,4.62018895149231
"31453","USP48",3,826,0.024526619019627,0.802,3.91816306114197
"31454","DBR1",3,585,0.0189631867461486,0.726,4.18279600143433
"31455","IGFBP7",3,942,0.0345269026158526,0.918,3.96068501472473
"31456","PIK3AP1",3,1474,0.0633681358618319,0.999,4.47276091575623
"31457","SLC16A1",3,95,-0.191977975593821,0.008,4.58841300010681
"31458","NR4A2",3,978,0.00967755112167673,0.668,3.9622278213501
"31459","MCAM",3,241,0.00711460600543407,0.555,5.58203101158142
"2938","PTRH2",2,123,-0.0854080852079075,0.138,4.57132387161255
"2939","TRIB1",2,27,0,0.525,3.95516705513
"4213","GALNS",4,1089,-0.0181891322691996,0.247,4.67027521133423
"4214","IDUA",4,1137,-0.0298039527679835,0.108,4.77885699272156
"31460","IFIT5",3,466,-0.0406701930475481,0.14,3.80807709693909
"31461","RNF216",3,521,-0.0346142792870756,0.162,4.34463715553284
"31462","DHX58",3,415,-0.0657884122473906,0.044,3.87686109542847
"31463","NLRC5",3,463,-0.0548094187923888,0.075,4.27097511291504
"2940","ELP6",2,92,-0.125239828471375,0.065,4.5674741268158
"31464","KRT4",3,282,0.0042261302230575,0.514,4.53741097450256
"2941","SCPEP1",2,32,-0.0115934723940042,0.51,4.92850303649902
"31465","RIN3",3,99,-0.0705131344648798,0.183,4.74771213531494
"2942","BACE2",2,3,-0.816496580927726,0.355,4.7228479385376
"2943","SSBP4",2,4,0.235702260395516,0.767,4.79601001739502
