"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"2823","CACNB1",4,9064,-0.0470362440326713,0.000999000999000999,17.838320016861
"2824","CACNB2",4,9140,-0.0410551108364547,0.000999000999000999,14.92564702034
"2825","CACNB3",4,9140,-0.0408514809178327,0.000999000999000999,14.7679200172424
"2826","CACNB4",4,9064,-0.0468587599590102,0.000999000999000999,17.5473020076752
"2827","CACNA1I",4,8012,-0.0537388364361646,0.000999000999000999,15.2044007778168
"2828","CACNA1H",4,8916,-0.0451142373383578,0.000999000999000999,16.128968000412
"2829","CACNA1G",4,8871,-0.042257410946403,0.000999000999000999,16.5110130310059
"2830","CACNA2D2",4,9108,-0.0385947097759726,0.000999000999000999,14.4813828468323
"2831","CACNA2D4",4,9051,-0.0473284275926463,0.000999000999000999,17.7094609737396
"2832","IL6",5,9365,-0.0221214667522656,0.000999000999000999,17.8889000415802
"2833","IL6R",6,9389,-0.0245903368418046,0.002,17.516606092453
"2834","CYCS",4,9175,-0.033750894739339,0.000999000999000999,15.1062049865723
"2835","METTL17",2,588,-0.0439029479107319,0.096,16.427031993866
"2836","STAT3",3,8144,-0.043417353835934,0.000999000999000999,15.5798330307007
"2837","NAA38",7,9394,-0.0187661805880015,0.009,16.0927097797394
"2838","ERO1A",4,8524,-0.028409359762509,0.000999000999000999,16.3329651355743
"2839","P4HB",4,9105,-0.0343037278645956,0.000999000999000999,16.8693261146545
"2840","DNAJB11",4,8429,-0.0458214049231803,0.000999000999000999,15.6714260578156
"2841","DNAJC3",4,8871,-0.0203649969733364,0.01,19.2710769176483
"2842","ERO1B",4,8716,-0.0329503401842259,0.000999000999000999,19.0147140026093
"2843","MANF",5,9193,-0.0363767475669196,0.000999000999000999,17.9482820034027
"2844","PRDX5",4,8768,-0.0357264880847012,0.000999000999000999,16.2826890945435
"2845","GLRX",3,3250,-0.118707872374657,0.000999000999000999,15.6339149475098
"2846","HSPE1",4,9019,-0.0221851968951702,0.007,14.0971081256866
"2847","TDP2",6,9389,-0.0181480527301097,0.012,13.8993649482727
"2848","SCAMP2",5,9215,-0.0526757249268206,0.000999000999000999,14.7798318862915
"2849","RER1",5,9207,-0.0360887451352209,0.000999000999000999,15.3338489532471
"2850","COX4I1",7,9392,-0.0184990587551807,0.01,16.8701457977295
"2851","CISD1",6,9371,-0.0229310603812211,0.001,14.8807461261749
"2852","ARNTL",7,9396,-0.0115573550743735,0.087,14.0396950244904
"2853","NPAS2",7,9395,-0.00829902873170866,0.163,17.0291030406952
"2854","CLOCK",5,9369,-0.0207231188162682,0.001,14.3646059036255
