"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"2617","COPA",3,7372,-0.0493018663815951,0.000999000999000999,15.7616579532623s
"2618","COPB1",3,7113,-0.0359157119615547,0.000999000999000999,15.8335220813751s
"2619","DYNLL2",4,9163,-0.0467224443195068,0.000999000999000999,15.6848571300507s
"2620","KIF18B",3,5194,-0.0616902230901065,0.000999000999000999,23.3534030914307s
"2621","KLC3",3,6351,-0.044756087114353,0.000999000999000999,26.7433741092682s
"2622","DYNC1H1",3,7710,-0.0397418848231307,0.000999000999000999,19.3832559585571s
"2623","DYNC1I1",3,6599,-0.04816163290695,0.000999000999000999,26.4087090492249s
"2624","DYNC1I2",3,7615,-0.0400323281775563,0.000999000999000999,28.5255901813507s
"2625","DYNC1LI2",3,6599,-0.0480259949354312,0.000999000999000999,25.938225030899s
"2626","COPZ1",3,6757,-0.0494073414798977,0.000999000999000999,25.5818197727203s
"2627","COPG1",3,6784,-0.0483905801057469,0.000999000999000999,28.2392981052399s
"2628","KIFAP3",3,5865,-0.0392398381536432,0.000999000999000999,34.9538469314575s
"2629","KIF21B",3,5272,-0.0645099923258994,0.000999000999000999,26.0903820991516s
"2630","KIF1B",3,4799,-0.0762980326440364,0.000999000999000999,20.0200340747833s
"2631","KIF13B",3,5001,-0.0760842552020249,0.000999000999000999,16.906506061554s
"2632","TMED3",3,6276,-0.048670908877341,0.000999000999000999,14.594496011734s
"2633","KIF26A",3,5630,-0.0394570478268603,0.000999000999000999,16.9422578811646s
"2634","ARFGAP3",3,6541,-0.0447980883667344,0.000999000999000999,17.4547550678253s
"2635","RACGAP1",2,2440,-0.116506401604083,0.000999000999000999,17.7992799282074s
"2636","HLA-DMA",3,5380,-0.0478289083127114,0.000999000999000999,35.5497159957886s
"2637","HLA-DMB",3,5094,-0.0539106024571524,0.000999000999000999,54.3164899349213s
"2638","HLA-DOA",3,5380,-0.0477954095185605,0.000999000999000999,39.6775679588318s
"2639","HLA-DOB",3,5380,-0.0476946451457547,0.000999000999000999,19.1200671195984s
"2640","HMMR",2,2407,-0.141213410750092,0.000999000999000999,16.4961800575256s
"2641","ARCN1",3,6757,-0.0499656345390537,0.000999000999000999,16.8152539730072s
"2642","ARF3",3,5911,-0.0477815057260351,0.000999000999000999,19.071888923645s
"2643","ARF4",3,6827,-0.0502224553352684,0.000999000999000999,15.097727060318s
"2644","KIF3C",3,5690,-0.0373077559493964,0.000999000999000999,17.1391530036926s
"2645","KIF5A",3,6375,-0.0427158048050854,0.000999000999000999,17.1910891532898s
"2646","ARF5",3,5940,-0.0540283032053931,0.000999000999000999,20.531142950058s
"2647","KLC1",3,6300,-0.0397858686232071,0.000999000999000999,27.2096548080444s
"2648","KIFC1",3,4771,-0.0796440947012133,0.000999000999000999,27.4258627891541s
"2649","KIF22",3,5630,-0.0393027974852582,0.000999000999000999,23.465106010437s
"2650","MKI67",2,1157,-0.210874791856016,0.000999000999000999,20.8760638237s
"2651","NEK2",2,2784,-0.0541044119502532,0.000999000999000999,17.3830680847168s
"2652","TMED7",3,6276,-0.048906750741422,0.000999000999000999,15.458126783371s
"2653","DCTN4",3,6221,-0.0389407515279563,0.000999000999000999,20.2880201339722s
"2654","COPZ2",3,6276,-0.0491736346597842,0.000999000999000999,18.8157629966736s
"2655","DTL",2,2211,-0.1732198769459,0.000999000999000999,22.3319699764252s
"2656","NBAS",3,4907,-0.0828541948856352,0.000999000999000999,19.4164798259735s
"2657","DYNC2LI1",3,6202,-0.0367054680799793,0.000999000999000999,18.2004799842834s
"2658","GINS2",2,1333,-0.252198739665291,0.000999000999000999,18.4042291641235s
"2659","STX18",3,5347,-0.0734631222249289,0.000999000999000999,17.2802789211273s
"2660","ANLN",2,1210,-0.268377140436787,0.000999000999000999,17.5410778522491s
"2661","PIMREG",2,938,-0.215648938144864,0.000999000999000999,18.8913781642914s
"2662","KIF1A",3,4906,-0.0786827928486932,0.000999000999000999,18.4255399703979s
"2663","TMED9",3,6065,-0.0474089982564153,0.000999000999000999,21.3167350292206s
"2664","KIF26B",3,4799,-0.0754605845992264,0.000999000999000999,21.4468190670013s
"2665","CEP55",2,1313,-0.291799657103777,0.000999000999000999,17.9685781002045s
"2666","KIF27",3,4799,-0.0767743181477735,0.000999000999000999,16.682785987854s
"2667","KIF21A",3,4811,-0.0759064860858207,0.000999000999000999,16.4364371299744s
"2668","KIF16B",3,4799,-0.0769608154835742,0.000999000999000999,16.6553130149841s
"2669","ASF1B",2,1087,-0.0994984058759224,0.000999000999000999,16.4695501327515s
"2670","ARFGAP1",3,6625,-0.041306428925616,0.000999000999000999,16.9917550086975s
"2671","USE1",3,4731,-0.0840405949591218,0.000999000999000999,18.7263059616089s
"2672","PBK",2,1442,-0.288245643438151,0.000999000999000999,19.3633060455322s
"2673","KIF15",2,1800,-0.147344633691059,0.000999000999000999,26.6608469486237s
"2674","RAB1A",3,7203,-0.0509077241217895,0.000999000999000999,25.9621510505676s
"2675","RINT1",3,4619,-0.0831890082898606,0.000999000999000999,35.6544630527496s
"2676","RRM2",2,1881,-0.191943341818244,0.000999000999000999,31.6802411079407s
"2677","KLC2",3,6660,-0.0401365736442834,0.000999000999000999,20.6214489936829s
"2678","BNIP1",3,5371,-0.0667977668351317,0.000999000999000999,28.2953221797943s
"2679","SPTBN2",3,6793,-0.0402159247626495,0.000999000999000999,24.6616570949554s
"2680","SURF4",3,5904,-0.0479392904513575,0.000999000999000999,18.81285405159s
"2681","RAB7A",3,6937,-0.0411010555206782,0.000999000999000999,14.1442060470581s
"2682","DYNC2H1",3,6708,-0.0461844805822695,0.000999000999000999,17.4806990623474s
"2683","RAB1B",3,7197,-0.0454900943274355,0.000999000999000999,18.8626627922058s
"2684","RILP",3,5508,-0.0598370829520784,0.000999000999000999,19.0866360664368s
"2685","ARFGAP2",3,6391,-0.0527740225565976,0.000999000999000999,19.9167280197144s
"2686","DCTN5",3,6209,-0.0402440992070712,0.000999000999000999,18.7709939479828s
"2687","GBF1",3,6470,-0.0577908896557215,0.000999000999000999,17.9200310707092s
"2688","KLC4",3,6267,-0.0399681991287259,0.000999000999000999,17.9260520935059s
"2689","KIFC2",3,5058,-0.0566364344010283,0.000999000999000999,18.0490229129791s
"2690","PTTG1",2,2130,-0.164768853118672,0.000999000999000999,19.0170900821686s
"2691","COPB2",3,6302,-0.048906915028335,0.000999000999000999,14.4530680179596s
"2692","TRIP13",2,1251,-0.263103250179645,0.000999000999000999,16.8078489303589s
"2693","KIF3B",3,5865,-0.0394361616401252,0.000999000999000999,16.3640201091766s
"2694","KIF23",2,2190,-0.132903527097505,0.000999000999000999,14.1324379444122s
"2695","KIF20B",2,818,-0.0891535625938142,0.000999000999000999,16.2945568561554s
"2696","PCLAF",2,2100,-0.198767442008115,0.000999000999000999,17.2910239696503s
"2697","MELK",2,1506,-0.287006060651706,0.000999000999000999,16.9577851295471s
"2698","KIF14",2,1649,-0.206732407120365,0.000999000999000999,16.9086489677429s
"2699","CNIH1",4,8995,-0.0430892328300563,0.000999000999000999,16.4353029727936s
"2700","SEC24B",4,9078,-0.0474295630761031,0.000999000999000999,13.9309198856354s
"2701","SEC23A",4,9098,-0.0420626811943304,0.000999000999000999,13.9968910217285s
"2702","CTSC",4,9076,-0.0455406025981968,0.000999000999000999,16.6959869861603s
"2703","SEC24A",4,9121,-0.0461201554158551,0.000999000999000999,13.7657740116119s
"2704","LMAN2",4,9011,-0.039705246111007,0.000999000999000999,16.4011678695679s
"2705","COL7A1",3,6510,-0.0354494361984509,0.000999000999000999,17.0639078617096s
"2706","CNIH3",4,8988,-0.042885303017387,0.000999000999000999,16.4502928256989s
"2707","FOLR1",4,9130,-0.039310725285287,0.000999000999000999,16.6604208946228s
"2708","CNIH2",4,8988,-0.0426467295322558,0.000999000999000999,16.6718230247498s
"2709","GRIA1",4,9151,-0.0338312596013992,0.000999000999000999,14.24684882164s
"2710","MIA3",5,9204,-0.0465826731730142,0.000999000999000999,14.2250010967255s
"2711","LMAN1",4,9033,-0.0407003702725484,0.000999000999000999,16.4827649593353s
"2712","SAR1A",4,8794,-0.0581911093355212,0.000999000999000999,16.3426721096039s
"2713","STX5",4,9147,-0.0385588887264451,0.000999000999000999,16.5770721435547s
"2714","TGFA",3,7307,-0.0325979651192358,0.000999000999000999,16.7260930538177s
"2715","LMAN2L",4,8978,-0.0445572609119717,0.000999000999000999,16.2186448574066s
"2716","MCFD2",4,8978,-0.0442937782743419,0.000999000999000999,16.2909529209137s
"2717","GOSR2",4,9134,-0.0403858400532303,0.000999000999000999,16.8288021087646s
"2718","SEC24C",4,9108,-0.0401336206705463,0.000999000999000999,13.9339051246643s
"2719","CD59",4,9135,-0.0423338015647584,0.000999000999000999,16.4833490848541s
"2720","SEC24D",4,9106,-0.0416941123562997,0.000999000999000999,14.0169219970703s
"2721","DCAF7",7,9395,-0.0256333850020496,0.001,16.3554301261902s
"2722","COPS6",7,9396,-0.0125979522790365,0.04,14.0306589603424s
"2723","COPS2",3,7824,-0.00268253352617109,0.366,14.5737988948822s
"2724","CARMIL1",4,8351,-0.0384768812380851,0.000999000999000999,15.84348487854s
"2725","ACTR10",4,7867,-0.0492738038200334,0.000999000999000999,15.0449500083923s
"2726","CSPP1",4,7973,-0.0422305865341622,0.000999000999000999,15.09987616539s
"2727","OPTN",3,7081,-0.0483889740521337,0.000999000999000999,14.1919150352478s
"2728","TUBB4B",3,7935,-0.0481058455983504,0.000999000999000999,15.5142450332642s
"2729","TUBGCP3",3,7072,-0.0391366984059656,0.000999000999000999,16.8253929615021s
"2730","SDCCAG8",3,7240,-0.0501774100085845,0.000999000999000999,16.2305681705475s
"2731","TUBGCP2",3,7120,-0.0481724784139847,0.000999000999000999,14.1414058208466s
"2732","CNTRL",3,7176,-0.0476053070729166,0.000999000999000999,14.1699340343475s
"2733","FGFR1OP",3,7497,-0.0463755286291523,0.000999000999000999,14.427638053894s
"2734","CEP250",3,7176,-0.0471881437462156,0.000999000999000999,14.2416939735413s
"2735","TUBGCP5",3,7113,-0.0514063442167519,0.000999000999000999,14.2038049697876s
"2736","HAUS1",3,7176,-0.0470883900194287,0.000999000999000999,14.2503700256348s
"2737","RAB3IP",3,7313,-0.0415034507989337,0.000999000999000999,14.2823259830475s
"2738","NEDD1",3,7184,-0.047951721959059,0.000999000999000999,13.8877849578857s
"2739","SCLT1",3,7144,-0.0441323671530436,0.000999000999000999,13.8870930671692s
"2740","CSNK1D",3,8371,-0.0343477895871685,0.000999000999000999,14.9917230606079s
"2741","CSNK1E",3,8231,-0.0308806996510116,0.000999000999000999,14.8479418754578s
"2742","TTBK2",3,7379,-0.0523463810793292,0.000999000999000999,14.1815128326416s
"2743","TUBB",3,7214,-0.0458363066380186,0.000999000999000999,14.2254889011383s
"2744","CEP162",3,7090,-0.0458403094368173,0.000999000999000999,14.1488130092621s
"2745","CEP164",3,7304,-0.050893914960064,0.000999000999000999,14.2500019073486s
"2746","NINL",3,7176,-0.0477150737208364,0.000999000999000999,14.1988348960876s
"2747","CEP131",3,7176,-0.0474390925821098,0.000999000999000999,14.1921589374542s
"2748","CEP152",3,7176,-0.0477339731094748,0.000999000999000999,13.8950929641724s
"2749","RPGRIP1L",3,7231,-0.0393069201818892,0.000999000999000999,14.260370016098s
"2750","HAUS5",3,7176,-0.047648988441359,0.000999000999000999,14.1819040775299s
"2751","C2CD3",3,7090,-0.0462033024890471,0.000999000999000999,13.7721190452576s
"2752","TCTN3",3,7090,-0.0463042202576721,0.000999000999000999,14.1379518508911s
"2753","NPHP4",3,7100,-0.0470214064872925,0.000999000999000999,14.1573221683502s
"2754","B9D1",3,7092,-0.0463595451052668,0.000999000999000999,14.1832931041718s
"2755","TUBG2",3,7010,-0.046061882659361,0.000999000999000999,14.9581382274628s
"2756","TUBGCP4",3,7074,-0.0494933503247227,0.000999000999000999,15.0051159858704s
"2757","KIF24",3,7090,-0.0456233806682697,0.000999000999000999,14.5466730594635s
"2758","RAB8A",3,7497,-0.0334436261792391,0.000999000999000999,14.6073999404907s
"2759","NPHP1",3,7090,-0.046121039609616,0.000999000999000999,14.6527650356293s
"2760","ODF2",3,7176,-0.0470772506446683,0.000999000999000999,14.9305739402771s
"2761","PCM1",3,7176,-0.0477976803201831,0.000999000999000999,14.4165680408478s
"2762","CEP83",3,7090,-0.0460522497057138,0.000999000999000999,14.3957970142365s
"2763","PCNT",3,7177,-0.0479309811668563,0.000999000999000999,15.0059530735016s
"2764","TMEM216",3,7092,-0.0464154527587312,0.000999000999000999,15.0585849285126s
"2765","HAUS6",3,7176,-0.0475507366527421,0.000999000999000999,15.1709969043732s
"2766","AHI1",3,7092,-0.046470195669415,0.000999000999000999,14.704922914505s
"2767","MKS1",3,7119,-0.0473686278897266,0.000999000999000999,15.1587030887604s
"2768","HAUS4",3,7201,-0.0446100210611374,0.000999000999000999,15.1926019191742s
"2769","CEP192",3,7176,-0.0476293380836356,0.000999000999000999,14.2597658634186s
"2770","HAUS2",3,7176,-0.0477471345116644,0.000999000999000999,14.5563769340515s
"2771","PRKACA",3,8655,-0.0509624881557317,0.000999000999000999,15.4757580757141s
"2772","CEP72",3,7176,-0.0476085919172594,0.000999000999000999,14.506765127182s
"2773","CDK5RAP2",3,7181,-0.0471486346789718,0.000999000999000999,14.9635219573975s
"2774","PRKAR2B",3,7944,-0.0538992654002078,0.000999000999000999,15.4278321266174s
"2775","CENPJ",3,7397,-0.0413042322808821,0.000999000999000999,14.7954840660095s
"2776","CC2D2A",3,7092,-0.0457378312922051,0.000999000999000999,14.2221360206604s
"2777","MARK4",3,7150,-0.0466349958308849,0.000999000999000999,15.5592041015625s
"2778","TUBA4A",3,7888,-0.057695785400644,0.000999000999000999,16.0069119930267s
"2779","TUBG1",3,7223,-0.0482908029614864,0.000999000999000999,14.8952560424805s
"2780","CDK11A",3,7230,-0.0428320026579411,0.000999000999000999,14.8680968284607s
"2781","YWHAG",3,8176,-0.0366449483822997,0.000999000999000999,15.8994529247284s
"2782","ALMS1",3,7176,-0.047334707879299,0.000999000999000999,15.7509779930115s
"2783","TUBA1A",3,7807,-0.059682340227453,0.000999000999000999,15.3121190071106s
"2784","HAUS3",3,7176,-0.04772871632588,0.000999000999000999,15.1376359462738s
"2785","CEP97",3,7007,-0.0474635815488706,0.000999000999000999,14.8947920799255s
"2786","TCTN1",3,7092,-0.0463273205550062,0.000999000999000999,14.5167191028595s
"2787","BORA",3,7444,-0.0392549720268918,0.000999000999000999,15.237587928772s
"2788","TCTN2",3,7092,-0.046388275427186,0.000999000999000999,14.6942780017853s
"2789","CEP76",3,7176,-0.0473427182162053,0.000999000999000999,15.0108690261841s
"2790","CEP290",3,7178,-0.0476996968866186,0.000999000999000999,15.0160040855408s
"2791","CEP63",3,7176,-0.0475185701436025,0.000999000999000999,13.9675149917603s
"2792","CEP70",3,7176,-0.0471072894080672,0.000999000999000999,14.435154914856s
"2793","CEP78",3,7176,-0.0473902795915868,0.000999000999000999,14.8036909103394s
"2794","OFD1",3,7201,-0.0493102736883534,0.000999000999000999,14.6797790527344s
"2795","CEP89",3,7090,-0.0459312520216372,0.000999000999000999,14.5144898891449s
"2796","AJUBA",3,7987,-0.0452065592025208,0.000999000999000999,14.6825170516968s
"2797","FBF1",3,7090,-0.0462524011210226,0.000999000999000999,14.6866848468781s
"2798","TUBGCP6",3,7055,-0.0510697901752239,0.000999000999000999,14.7462260723114s
"2799","SSNA1",3,7176,-0.0471578546597885,0.000999000999000999,14.830451965332s
"2800","RAB11A",3,7391,-0.0405487032292171,0.000999000999000999,14.86661195755s
"2801","TMEM67",3,7092,-0.046402963205068,0.000999000999000999,13.8840548992157s
"2802","HAUS8",3,7176,-0.0471623604742983,0.000999000999000999,14.5701401233673s
"2803","CEP41",3,7246,-0.0404191352917142,0.000999000999000999,14.7703790664673s
"2804","IQCB1",3,7090,-0.0462087434983953,0.000999000999000999,14.4344441890717s
"2805","CEP135",3,7180,-0.0474346319898426,0.000999000999000999,14.5138189792633s
"2806","CEP57",3,7176,-0.047346347900116,0.000999000999000999,14.2664201259613s
"2807","CCP110",3,7237,-0.0428655783077095,0.000999000999000999,15.1795160770416s
"2808","SFI1",3,7176,-0.0476953816306897,0.000999000999000999,15.0204000473022s
"2809","RASGRP2",4,8650,-0.0315976834131908,0.000999000999000999,16.9228188991547s
"2810","RASGRP3",4,8791,-0.0289989032025474,0.000999000999000999,17.079488992691s
"2811","CACNG4",4,9064,-0.0462678814150273,0.000999000999000999,17.1358318328857s
"2812","ITPR1",5,9365,-0.025329666685584,0.000999000999000999,17.6613359451294s
"2813","ITPR2",5,9363,-0.0250488128226297,0.000999000999000999,17.5059640407562s
"2814","KRAS",4,9258,-0.0363350325458472,0.000999000999000999,18.1794891357422s
"2815","PRKCQ",5,9367,-0.0262213040871944,0.000999000999000999,18.0571351051331s
"2816","RAP1A",3,7407,-0.0350346599633404,0.000999000999000999,17.8681449890137s
"2817","RAP1B",3,7392,-0.0339176478195058,0.000999000999000999,17.7187161445618s
"2818","CACNG6",4,9051,-0.0473134546112105,0.000999000999000999,17.5136771202087s
"2819","SOS2",4,9055,-0.0424409721078169,0.000999000999000999,16.795037984848s
"2820","CACNA1C",4,9154,-0.0405706842260187,0.000999000999000999,14.0588850975037s
"2821","CACNA1D",4,9145,-0.0417767104732504,0.000999000999000999,14.4299309253693s
"2822","CACNA2D1",4,9051,-0.0469833041850545,0.000999000999000999,17.2426960468292s
"2823","CACNB1",4,9064,-0.0470362440326713,0.000999000999000999,17.838320016861s
"2824","CACNB2",4,9140,-0.0410551108364547,0.000999000999000999,14.92564702034s
"2825","CACNB3",4,9140,-0.0408514809178327,0.000999000999000999,14.7679200172424s
"2826","CACNB4",4,9064,-0.0468587599590102,0.000999000999000999,17.5473020076752s
"2827","CACNA1I",4,8012,-0.0537388364361646,0.000999000999000999,15.2044007778168s
"2828","CACNA1H",4,8916,-0.0451142373383578,0.000999000999000999,16.128968000412s
"2829","CACNA1G",4,8871,-0.042257410946403,0.000999000999000999,16.5110130310059s
"2830","CACNA2D2",4,9108,-0.0385947097759726,0.000999000999000999,14.4813828468323s
"2831","CACNA2D4",4,9051,-0.0473284275926463,0.000999000999000999,17.7094609737396s
"2832","IL6",5,9365,-0.0221214667522656,0.000999000999000999,17.8889000415802s
"2833","IL6R",6,9389,-0.0245903368418046,0.002,17.516606092453s
"2834","CYCS",4,9175,-0.033750894739339,0.000999000999000999,15.1062049865723s
"2835","METTL17",2,588,-0.0439029479107319,0.096,16.427031993866s
"2836","STAT3",3,8144,-0.043417353835934,0.000999000999000999,15.5798330307007s
"2837","NAA38",7,9394,-0.0187661805880015,0.009,16.0927097797394s
"2838","ERO1A",4,8524,-0.028409359762509,0.000999000999000999,16.3329651355743s
"2839","P4HB",4,9105,-0.0343037278645956,0.000999000999000999,16.8693261146545s
"2840","DNAJB11",4,8429,-0.0458214049231803,0.000999000999000999,15.6714260578156s
"2841","DNAJC3",4,8871,-0.0203649969733364,0.01,19.2710769176483s
"2842","ERO1B",4,8716,-0.0329503401842259,0.000999000999000999,19.0147140026093s
"2843","MANF",5,9193,-0.0363767475669196,0.000999000999000999,17.9482820034027s
"2844","PRDX5",4,8768,-0.0357264880847012,0.000999000999000999,16.2826890945435s
"2845","GLRX",3,3250,-0.118707872374657,0.000999000999000999,15.6339149475098s
"2846","HSPE1",4,9019,-0.0221851968951702,0.007,14.0971081256866s
"2847","TDP2",6,9389,-0.0181480527301097,0.012,13.8993649482727s
"2848","SCAMP2",5,9215,-0.0526757249268206,0.000999000999000999,14.7798318862915s
"2849","RER1",5,9207,-0.0360887451352209,0.000999000999000999,15.3338489532471s
"2850","COX4I1",7,9392,-0.0184990587551807,0.01,16.8701457977295s
"2851","CISD1",6,9371,-0.0229310603812211,0.001,14.8807461261749s
"2852","ARNTL",7,9396,-0.0115573550743735,0.087,14.0396950244904s
"2853","NPAS2",7,9395,-0.00829902873170866,0.163,17.0291030406952s
"2854","CLOCK",5,9369,-0.0207231188162682,0.001,14.3646059036255s
"2855","DAZAP1",4,8047,-0.0309170332417709,0.000999000999000999,15.3339250087738s
"2856","MTAP",5,9187,-0.0407170407464235,0.000999000999000999,14.8164880275726s
"2857","SNX3",4,8759,-0.017882213490136,0.017,16.5857100486755s
"2858","RNF2",3,7236,-0.0265134416268321,0.002,14.6142389774323s
"2859","PCGF5",3,4216,-0.0398204946546669,0.001,16.0699059963226s
